,oat,humidity,windspeed,cloudcover,solar,sr
2021-02-06 20:00:00,41.97,94.0,3.13,0.32,0.0,0.0
2021-02-06 20:15:00,41.87,94.0,3.13,0.36,0.0,0.0
2021-02-06 20:30:00,41.58,93.0,2.87,0.27,0.0,0.0
2021-02-06 20:45:00,41.43,93.0,2.93,0.27,0.0,0.0
2021-02-06 21:00:00,41.93,92.0,3.15,0.39,0.0,0.0
2021-02-06 21:15:00,41.75,93.0,3.24,0.42,0.0,0.0
2021-02-06 21:30:00,41.55,93.0,3.35,0.44,0.0,0.0
2021-02-06 21:45:00,41.56,93.0,4.11,0.48,0.0,0.0
2021-02-06 22:00:00,41.31,93.0,4.1,0.5,0.0,0.0
2021-02-06 22:15:00,41.05,94.0,4.03,0.52,0.0,0.0
2021-02-06 22:30:00,40.56,95.0,3.15,0.56,0.0,0.0
2021-02-06 22:45:00,40.27,96.0,3.04,0.58,0.0,0.0
2021-02-06 23:00:00,40.16,96.0,3.17,0.57,0.0,0.0
2021-02-06 23:15:00,39.98,96.0,3.15,0.57,0.0,0.0
2021-02-06 23:30:00,40.03,95.0,3.31,0.52,0.0,0.0
2021-02-06 23:45:00,39.91,95.0,3.29,0.5,0.0,0.0
2021-02-07 00:00:00,39.94,95.0,3.11,0.49,0.0,0.0
2021-02-07 00:15:00,39.78,95.0,3.23,0.47,0.0,0.0
2021-02-07 00:30:00,39.69,95.0,3.39,0.46,0.0,0.0
2021-02-07 00:45:00,39.37,94.0,3.24,0.46,0.0,0.0
2021-02-07 01:00:00,39.23,94.0,3.26,0.46,0.0,0.0
2021-02-07 01:15:00,39.23,93.0,3.27,0.46,0.0,0.0
2021-02-07 01:30:00,39.42,94.0,2.77,0.52,0.0,0.0
2021-02-07 01:45:00,39.29,94.0,2.83,0.5,0.0,0.0
2021-02-07 02:00:00,38.83,94.0,2.83,0.54,0.0,0.0
2021-02-07 02:15:00,38.72,93.0,2.87,0.5,0.0,0.0
2021-02-07 02:30:00,38.61,93.0,2.91,0.51,0.0,0.0
2021-02-07 02:45:00,38.82,94.0,2.72,0.57,0.0,0.0
2021-02-07 03:00:00,38.68,93.0,2.76,0.52,0.0,0.0
2021-02-07 03:15:00,38.48,92.0,2.82,0.46,0.0,0.0
2021-02-07 03:30:00,38.4,93.0,2.72,0.44,0.0,0.0
2021-02-07 03:45:00,38.16,92.0,2.8,0.38,0.0,0.0
2021-02-07 04:00:00,37.91,92.0,2.89,0.33,0.0,0.0
2021-02-07 04:15:00,37.93,92.0,2.86,0.33,0.0,0.0
2021-02-07 04:30:00,37.51,91.0,3.36,0.31,0.0,0.0
2021-02-07 04:45:00,37.31,90.0,3.32,0.29,0.0,0.0
2021-02-07 05:00:00,37.11,88.0,3.37,0.33,0.0,0.0
2021-02-07 05:15:00,36.9,87.0,3.38,0.31,0.0,0.0
2021-02-07 05:30:00,37.26,88.0,3.1,0.32,0.0,0.0
2021-02-07 05:45:00,37.15,87.0,3.03,0.3,0.0,0.0
2021-02-07 06:00:00,36.99,87.0,3.34,0.3,0.0,0.0
2021-02-07 06:15:00,36.86,86.0,3.17,0.29,0.0,0.0
2021-02-07 06:30:00,36.81,86.0,2.7,0.27,0.0,0.0
2021-02-07 06:45:00,36.84,85.0,2.56,0.26,0.0,0.0
2021-02-07 07:00:00,37.08,84.0,3.11,0.21,0.0,0.0
2021-02-07 07:15:00,37.18,84.0,3.01,0.19,0.0,0.0
2021-02-07 07:30:00,37.37,83.0,2.91,0.17,3.988574218553622,3.988574218553622
2021-02-07 07:45:00,37.71,83.0,2.91,0.17,32.93719122495463,32.93719122495463
2021-02-07 08:00:00,38.37,81.0,2.95,0.12,59.41437754521087,59.41437754521087
2021-02-07 08:15:00,39.17,81.0,3.31,0.09,84.4671151285976,84.4671151285976
2021-02-07 08:30:00,40.39,80.0,3.16,0.09,109.9177854928868,109.9177854928868
2021-02-07 08:45:00,41.05,78.0,3.25,0.1,138.15628929264213,138.15628929264213
2021-02-07 09:00:00,42.37,76.0,3.21,0.13,168.170626441046,168.170626441046
2021-02-07 09:15:00,43.52,75.0,3.21,0.14,193.45716951773994,193.45716951773994
2021-02-07 09:30:00,44.57,75.0,2.91,0.14,212.1460475251647,212.1460475251647
2021-02-07 09:45:00,45.63,73.0,2.98,0.15,236.7202737704589,236.7202737704589
2021-02-07 10:00:00,46.58,72.0,3.1,0.15,256.94032491957927,256.94032491957927
2021-02-07 10:15:00,47.41,71.0,3.25,0.14,273.98641416598997,273.98641416598997
2021-02-07 10:30:00,48.25,68.0,3.76,0.12,293.97285206000856,293.97285206000856
2021-02-07 10:45:00,48.84,68.0,3.93,0.12,307.56993518940124,307.56993518940124
2021-02-07 11:00:00,49.57,67.0,4.08,0.12,321.0524002882033,321.0524002882033
2021-02-07 11:15:00,50.2,67.0,4.3,0.12,331.35455215334787,331.35455215334787
2021-02-07 11:30:00,50.81,66.0,4.23,0.13,341.21822004599505,341.21822004599505
2021-02-07 11:45:00,51.42,66.0,4.35,0.14,348.8098578689171,348.8098578689171
2021-02-07 12:00:00,51.93,65.0,4.51,0.16,355.39608052882943,355.39608052882943
2021-02-07 12:15:00,52.27,65.0,4.74,0.18,360.6919272419238,360.6919272419238
2021-02-07 12:30:00,52.76,64.0,5.06,0.2,366.2019014111949,366.2019014111949
2021-02-07 12:45:00,53.0,64.0,5.21,0.22,367.03317665326347,367.03317665326347
2021-02-07 13:00:00,53.1,64.0,5.33,0.24,365.84390385479367,365.84390385479367
2021-02-07 13:15:00,52.99,65.0,5.48,0.27,362.1880323795367,362.1880323795367
2021-02-07 13:30:00,53.0,66.0,4.98,0.42,352.54278331418186,352.54278331418186
2021-02-07 13:45:00,52.8,67.0,4.97,0.5,337.389960039617,337.389960039617
2021-02-07 14:00:00,52.77,67.0,4.98,0.51,326.2178343378815,326.2178343378815
2021-02-07 14:15:00,52.5,68.0,4.97,0.48,315.0358823183426,315.0358823183426
2021-02-07 14:30:00,52.3,69.0,4.92,0.56,291.07497439058596,291.07497439058596
2021-02-07 14:45:00,52.3,69.0,4.86,0.54,277.28761096636754,277.28761096636754
2021-02-07 15:00:00,51.02,72.0,4.89,0.55,254.15191308115203,254.15191308115203
2021-02-07 15:15:00,50.58,73.0,4.93,0.56,232.30901118507362,232.30901118507362
2021-02-07 15:30:00,50.19,74.0,4.98,0.57,208.774157840417,208.774157840417
2021-02-07 15:45:00,49.65,75.0,4.95,0.58,182.05160645445585,182.05160645445585
2021-02-07 16:00:00,49.3,76.0,4.82,0.61,152.45626819810394,152.45626819810394
2021-02-07 16:15:00,48.73,78.0,4.7,0.65,119.867574226089,119.867574226089
2021-02-07 16:30:00,48.12,79.0,4.51,0.69,87.97619663496388,87.97619663496388
2021-02-07 16:45:00,47.71,79.0,3.95,0.72,57.5358283351502,57.5358283351502
2021-02-07 17:00:00,,,,,,
2021-02-07 17:15:00,,,,,,
2021-02-07 17:30:00,,,,,,
2021-02-07 17:45:00,,,,,,
2021-02-07 18:00:00,,,,,,
2021-02-07 18:15:00,,,,,,
2021-02-07 18:30:00,,,,,,
2021-02-07 18:45:00,,,,,,
2021-02-07 19:00:00,,,,,,
2021-02-07 19:15:00,,,,,,
2021-02-07 19:30:00,,,,,,
2021-02-07 19:45:00,,,,,,
2021-02-07 20:00:00,,,,,,
2021-02-07 20:15:00,,,,,,
2021-02-07 20:30:00,,,,,,
2021-02-07 20:45:00,,,,,,
2021-02-07 21:00:00,,,,,,
2021-02-07 21:15:00,,,,,,
2021-02-07 21:30:00,,,,,,
2021-02-07 21:45:00,,,,,,
2021-02-07 22:00:00,,,,,,
2021-02-07 22:15:00,,,,,,
2021-02-07 22:30:00,,,,,,
2021-02-07 22:45:00,,,,,,
2021-02-07 23:00:00,,,,,,
2021-02-07 23:15:00,,,,,,
2021-02-07 23:30:00,,,,,,
2021-02-07 23:45:00,,,,,,
2021-02-08 00:00:00,,,,,,
2021-02-08 00:15:00,,,,,,
2021-02-08 00:30:00,,,,,,
2021-02-08 00:45:00,,,,,,
2021-02-08 01:00:00,,,,,,
2021-02-08 01:15:00,,,,,,
2021-02-08 01:30:00,,,,,,
2021-02-08 01:45:00,,,,,,
2021-02-08 02:00:00,,,,,,
2021-02-08 02:15:00,,,,,,
2021-02-08 02:30:00,,,,,,
2021-02-08 02:45:00,,,,,,
2021-02-08 03:00:00,,,,,,
2021-02-08 03:15:00,,,,,,
2021-02-08 03:30:00,,,,,,
2021-02-08 03:45:00,,,,,,
2021-02-08 04:00:00,,,,,,
2021-02-08 04:15:00,,,,,,
2021-02-08 04:30:00,,,,,,
2021-02-08 04:45:00,,,,,,
2021-02-08 05:00:00,,,,,,
2021-02-08 05:15:00,,,,,,
2021-02-08 05:30:00,,,,,,
2021-02-08 05:45:00,,,,,,
2021-02-08 06:00:00,,,,,,
2021-02-08 06:15:00,,,,,,
2021-02-08 06:30:00,,,,,,
2021-02-08 06:45:00,,,,,,
2021-02-08 07:00:00,,,,,,
2021-02-08 07:15:00,,,,,,
2021-02-08 07:30:00,,,,,,
2021-02-08 07:45:00,,,,,,
2021-02-08 08:00:00,,,,,,
2021-02-08 08:15:00,,,,,,
2021-02-08 08:30:00,,,,,,
2021-02-08 08:45:00,,,,,,
2021-02-08 09:00:00,,,,,,
2021-02-08 09:15:00,,,,,,
2021-02-08 09:30:00,,,,,,
2021-02-08 09:45:00,,,,,,
2021-02-08 10:00:00,,,,,,
2021-02-08 10:15:00,,,,,,
2021-02-08 10:30:00,,,,,,
2021-02-08 10:45:00,,,,,,
2021-02-08 11:00:00,,,,,,
2021-02-08 11:15:00,,,,,,
2021-02-08 11:30:00,,,,,,
2021-02-08 11:45:00,,,,,,
2021-02-08 12:00:00,,,,,,
2021-02-08 12:15:00,,,,,,
2021-02-08 12:30:00,,,,,,
2021-02-08 12:45:00,,,,,,
2021-02-08 13:00:00,50.09,67.0,3.84,0.9,234.22436350683557,234.22436350683557
2021-02-08 13:15:00,50.33,67.0,3.93,0.9,231.03114245553797,231.03114245553797
2021-02-08 13:30:00,49.96,67.0,4.2,0.9,228.37107982204145,228.37107982204145
2021-02-08 13:45:00,49.82,68.0,4.31,0.9,220.3353366461883,220.3353366461883
2021-02-08 14:00:00,49.92,69.0,4.44,0.9,211.26850998559883,211.26850998559883
2021-02-08 14:15:00,49.63,70.0,4.43,0.9,199.6381587877186,199.6381587877186
2021-02-08 14:30:00,48.88,70.0,4.31,0.9,187.99303869024226,187.99303869024226
2021-02-08 14:45:00,48.59,71.0,4.21,0.9,173.4440367743495,173.4440367743495
2021-02-08 15:00:00,47.76,73.0,4.07,0.91,151.56258789415756,151.56258789415756
2021-02-08 15:15:00,47.73,74.0,3.66,0.91,133.43535112568478,133.43535112568478
2021-02-08 15:30:00,47.58,75.0,3.03,0.92,109.76189795601894,109.76189795601894
2021-02-08 15:45:00,47.56,75.0,2.63,0.93,89.89951085069144,89.89951085069144
2021-02-08 16:00:00,47.44,76.0,2.39,0.93,73.29528656797811,73.29528656797811
2021-02-08 16:15:00,47.26,76.0,2.29,0.93,58.45647799109258,58.45647799109258
2021-02-08 16:30:00,47.18,77.0,2.31,0.93,42.71145913568892,42.71145913568892
2021-02-08 16:45:00,46.9,78.0,2.09,0.93,26.0536607450756,26.0536607450756
2021-02-08 17:00:00,46.55,78.0,1.96,0.92,11.43219818060174,11.43219818060174
2021-02-08 17:15:00,46.14,80.0,1.91,0.92,0.0,0.0
2021-02-08 17:30:00,45.72,82.0,2.22,0.9,0.0,0.0
2021-02-08 17:45:00,45.42,83.0,2.14,0.88,0.0,0.0
2021-02-08 18:00:00,45.12,83.0,2.17,0.87,0.0,0.0
2021-02-08 18:15:00,44.81,84.0,2.3,0.86,0.0,0.0
2021-02-08 18:30:00,44.51,85.0,2.08,0.85,0.0,0.0
2021-02-08 18:45:00,44.25,90.0,2.22,0.83,0.0,0.0
2021-02-08 19:00:00,44.31,88.0,1.93,0.8,0.0,0.0
2021-02-08 19:15:00,44.11,89.0,2.0,0.75,0.0,0.0
2021-02-08 19:30:00,43.95,89.0,2.22,0.71,0.0,0.0
2021-02-08 19:45:00,43.78,89.0,2.23,0.67,0.0,0.0
2021-02-08 20:00:00,43.76,88.0,2.21,0.65,0.0,0.0
2021-02-08 20:15:00,43.7,87.0,1.99,0.83,0.0,0.0
2021-02-08 20:30:00,43.65,87.0,1.8,0.83,0.0,0.0
2021-02-08 20:45:00,43.6,87.0,1.47,0.84,0.0,0.0
2021-02-08 21:00:00,43.67,88.0,1.39,0.85,0.0,0.0
2021-02-08 21:15:00,43.44,88.0,1.29,0.86,0.0,0.0
2021-02-08 21:30:00,43.24,88.0,1.21,0.88,0.0,0.0
2021-02-08 21:45:00,42.97,88.0,1.17,0.89,0.0,0.0
2021-02-08 22:00:00,42.74,88.0,1.19,0.9,0.0,0.0
2021-02-08 22:15:00,42.57,88.0,1.2,0.89,0.0,0.0
2021-02-08 22:30:00,42.5,89.0,1.67,0.88,0.0,0.0
2021-02-08 22:45:00,42.14,89.0,1.74,0.88,0.0,0.0
2021-02-08 23:00:00,41.91,89.0,1.83,0.87,0.0,0.0
2021-02-08 23:15:00,41.68,90.0,1.95,0.86,0.0,0.0
2021-02-08 23:30:00,41.42,88.0,2.1,0.86,0.0,0.0
2021-02-08 23:45:00,41.22,89.0,2.15,0.91,0.0,0.0
2021-02-09 00:00:00,40.97,89.0,2.3,0.91,0.0,0.0
2021-02-09 00:15:00,40.32,89.0,2.25,0.91,0.0,0.0
2021-02-09 00:30:00,40.32,91.0,2.17,0.89,0.0,0.0
2021-02-09 00:45:00,40.09,91.0,2.35,0.88,0.0,0.0
2021-02-09 01:00:00,39.89,91.0,2.47,0.87,0.0,0.0
2021-02-09 01:15:00,39.97,90.0,2.37,0.85,0.0,0.0
2021-02-09 01:30:00,39.59,89.0,2.36,0.82,0.0,0.0
2021-02-09 01:45:00,39.86,88.0,2.23,0.85,0.0,0.0
2021-02-09 02:00:00,39.74,88.0,2.39,0.84,0.0,0.0
2021-02-09 02:15:00,39.67,88.0,2.58,0.85,0.0,0.0
2021-02-09 02:30:00,40.11,88.0,2.57,0.87,0.0,0.0
2021-02-09 02:45:00,39.95,87.0,2.79,0.87,0.0,0.0
2021-02-09 03:00:00,39.98,87.0,2.82,0.87,0.0,0.0
2021-02-09 03:15:00,39.97,87.0,2.62,0.85,0.0,0.0
2021-02-09 03:30:00,40.06,87.0,2.43,0.86,0.0,0.0
2021-02-09 03:45:00,40.15,87.0,2.31,0.85,0.0,0.0
2021-02-09 04:00:00,40.17,86.0,2.24,0.84,0.0,0.0
2021-02-09 04:15:00,40.35,87.0,2.27,0.81,0.0,0.0
2021-02-09 04:30:00,40.23,87.0,2.27,0.78,0.0,0.0
2021-02-09 04:45:00,39.92,86.0,2.04,0.75,0.0,0.0
2021-02-09 05:00:00,39.85,86.0,2.05,0.74,0.0,0.0
2021-02-09 05:15:00,39.81,86.0,2.06,0.73,0.0,0.0
2021-02-09 05:30:00,39.88,88.0,2.15,0.74,0.0,0.0
2021-02-09 05:45:00,40.02,87.0,2.12,0.74,0.0,0.0
2021-02-09 06:00:00,39.97,87.0,2.12,0.75,0.0,0.0
2021-02-09 06:15:00,39.91,87.0,2.1,0.75,0.0,0.0
2021-02-09 06:30:00,39.72,87.0,1.93,0.76,0.0,0.0
2021-02-09 06:45:00,39.73,87.0,1.93,0.76,0.0,0.0
2021-02-09 07:00:00,39.81,87.0,1.94,0.75,0.0,0.0
2021-02-09 07:15:00,39.89,86.0,2.03,0.76,0.0,0.0
2021-02-09 07:30:00,40.01,87.0,2.24,0.77,4.000730888622463,4.000730888622463
2021-02-09 07:45:00,40.4,83.0,2.74,0.66,36.50382119270319,36.50382119270319
2021-02-09 08:00:00,41.03,83.0,2.67,0.66,62.048707907759095,62.048707907759095
2021-02-09 08:15:00,41.93,82.0,2.52,0.65,88.28003852813265,88.28003852813265
2021-02-09 08:30:00,42.97,82.0,2.1,0.74,96.28637153335279,96.28637153335279
2021-02-09 08:45:00,43.93,80.0,2.02,0.72,122.61370787895908,122.61370787895908
2021-02-09 09:00:00,44.67,79.0,1.94,0.7,147.71762246705177,147.71762246705177
2021-02-09 09:15:00,45.33,78.0,1.9,0.66,176.760690960986,176.760690960986
2021-02-09 09:30:00,46.03,77.0,1.85,0.55,215.68596880024845,215.68596880024845
2021-02-09 09:45:00,46.62,77.0,1.72,0.52,236.91184687326722,236.91184687326722
2021-02-09 10:00:00,47.33,77.0,2.05,0.5,258.69517958827475,258.69517958827475
2021-02-09 10:15:00,47.83,76.0,2.2,0.56,269.16617472171873,269.16617472171873
2021-02-09 10:30:00,48.65,75.0,2.28,0.62,273.67674758396987,273.67674758396987
2021-02-09 10:45:00,49.12,74.0,2.46,0.68,273.43799694310314,273.43799694310314
2021-02-09 11:00:00,49.38,75.0,2.52,0.71,271.8304464869405,271.8304464869405
2021-02-09 11:15:00,49.82,75.0,2.68,0.74,270.4178781808516,270.4178781808516
2021-02-09 11:30:00,51.29,70.0,2.98,0.8,266.8289209003549,266.8289209003549
2021-02-09 11:45:00,51.66,69.0,3.05,0.84,255.4540347724552,255.4540347724552
2021-02-09 12:00:00,52.01,69.0,3.17,0.86,249.1286339789994,249.1286339789994
2021-02-09 12:15:00,52.35,69.0,3.32,0.89,235.60363244545286,235.60363244545286
2021-02-09 12:30:00,52.74,69.0,3.28,0.9,229.2079223048536,229.2079223048536
2021-02-09 12:45:00,52.91,69.0,3.39,0.91,223.11979035692104,223.11979035692104
2021-02-09 13:00:00,52.98,69.0,3.42,0.92,214.83438871094776,214.83438871094776
2021-02-09 13:15:00,52.94,70.0,3.37,0.92,207.8834577757781,207.8834577757781
2021-02-09 13:30:00,52.83,70.0,3.35,0.93,196.79276473475846,196.79276473475846
2021-02-09 13:45:00,52.82,70.0,3.8,0.93,195.4348507064453,195.4348507064453
2021-02-09 14:00:00,52.62,70.0,3.8,0.93,188.04466578489917,188.04466578489917
2021-02-09 14:15:00,51.88,72.0,3.84,0.83,222.85939497664123,222.85939497664123
2021-02-09 14:30:00,52.42,71.0,3.87,0.83,213.58603327624584,213.58603327624584
2021-02-09 14:45:00,52.21,72.0,3.88,0.82,202.45854258360612,202.45854258360612
2021-02-09 15:00:00,52.16,74.0,3.82,0.82,183.8969026561252,183.8969026561252
2021-02-09 15:15:00,51.91,75.0,3.85,0.8,173.24495183638743,173.24495183638743
2021-02-09 15:30:00,51.86,78.0,3.83,0.77,159.5015076841998,159.5015076841998
2021-02-09 15:45:00,51.57,79.0,3.8,0.78,136.73401605526038,136.73401605526038
2021-02-09 16:00:00,51.23,81.0,3.69,0.79,111.87541071345751,111.87541071345751
2021-02-09 16:15:00,50.9,83.0,3.54,0.67,108.61869638026084,108.61869638026084
2021-02-09 16:30:00,50.46,84.0,2.67,0.73,73.12879627294899,73.12879627294899
2021-02-09 16:45:00,50.27,84.0,2.47,0.76,46.86149017647254,46.86149017647254
2021-02-09 17:00:00,49.62,86.0,2.32,0.76,23.586192514560846,23.586192514560846
2021-02-09 17:15:00,49.07,87.0,2.19,0.77,0.6594232981827716,0.6594232981827716
2021-02-09 17:30:00,48.78,89.0,2.38,0.8,0.0,0.0
2021-02-09 17:45:00,48.23,90.0,2.16,0.78,0.0,0.0
2021-02-09 18:00:00,47.35,92.0,2.11,0.68,0.0,0.0
2021-02-09 18:15:00,46.92,93.0,1.97,0.66,0.0,0.0
2021-02-09 18:30:00,46.36,93.0,1.89,0.64,0.0,0.0
2021-02-09 18:45:00,46.02,93.0,1.79,0.62,0.0,0.0
2021-02-09 19:00:00,45.76,93.0,1.95,0.6,0.0,0.0
2021-02-09 19:15:00,45.53,93.0,1.98,0.59,0.0,0.0
2021-02-09 19:30:00,45.23,93.0,1.89,0.59,0.0,0.0
2021-02-09 19:45:00,45.33,93.0,2.05,0.54,0.0,0.0
2021-02-09 20:00:00,45.21,93.0,2.09,0.52,0.0,0.0
2021-02-09 20:15:00,45.14,92.0,2.14,0.5,0.0,0.0
2021-02-09 20:30:00,45.26,91.0,2.28,0.53,0.0,0.0
2021-02-09 20:45:00,44.82,91.0,2.2,0.5,0.0,0.0
2021-02-09 21:00:00,44.72,90.0,2.04,0.44,0.0,0.0
2021-02-09 21:15:00,44.63,90.0,1.95,0.43,0.0,0.0
2021-02-09 21:30:00,44.42,89.0,1.76,0.42,0.0,0.0
2021-02-09 21:45:00,44.28,89.0,1.67,0.41,0.0,0.0
2021-02-09 22:00:00,43.92,89.0,1.67,0.39,0.0,0.0
2021-02-09 22:15:00,43.69,89.0,1.67,0.37,0.0,0.0
2021-02-09 22:30:00,43.24,90.0,1.78,0.35,0.0,0.0
2021-02-09 22:45:00,43.12,89.0,1.68,0.32,0.0,0.0
2021-02-09 23:00:00,42.54,89.0,1.74,0.3,0.0,0.0
2021-02-09 23:15:00,42.35,89.0,1.77,0.27,0.0,0.0
2021-02-09 23:30:00,42.38,89.0,1.86,0.25,0.0,0.0
2021-02-09 23:45:00,42.21,89.0,1.88,0.23,0.0,0.0
2021-02-10 00:00:00,42.07,88.0,1.97,0.21,0.0,0.0
2021-02-10 00:15:00,41.92,88.0,2.16,0.19,0.0,0.0
2021-02-10 00:30:00,41.63,89.0,2.29,0.17,0.0,0.0
2021-02-10 00:45:00,41.53,89.0,2.45,0.15,0.0,0.0
2021-02-10 01:00:00,41.6,88.0,2.43,0.15,0.0,0.0
2021-02-10 01:15:00,41.49,88.0,2.33,0.13,0.0,0.0
2021-02-10 01:30:00,41.57,88.0,2.0,0.15,0.0,0.0
2021-02-10 01:45:00,41.5,88.0,1.89,0.14,0.0,0.0
2021-02-10 02:00:00,41.13,89.0,1.85,0.12,0.0,0.0
2021-02-10 02:15:00,41.02,89.0,1.87,0.12,0.0,0.0
2021-02-10 02:30:00,41.33,87.0,2.39,0.06,0.0,0.0
2021-02-10 02:45:00,41.3,87.0,2.46,0.07,0.0,0.0
2021-02-10 03:00:00,41.21,87.0,2.41,0.1,0.0,0.0
2021-02-10 03:15:00,41.39,87.0,2.47,0.16,0.0,0.0
2021-02-10 03:30:00,41.34,88.0,1.94,0.29,0.0,0.0
2021-02-10 03:45:00,41.48,88.0,1.98,0.34,0.0,0.0
2021-02-10 04:00:00,41.87,87.0,2.46,0.26,0.0,0.0
2021-02-10 04:15:00,41.73,87.0,2.29,0.26,0.0,0.0
2021-02-10 04:30:00,41.13,89.0,1.99,0.24,0.0,0.0
2021-02-10 04:45:00,41.38,88.0,2.4,0.15,0.0,0.0
2021-02-10 05:00:00,41.31,88.0,2.51,0.12,0.0,0.0
2021-02-10 05:15:00,41.13,89.0,2.41,0.14,0.0,0.0
2021-02-10 05:30:00,40.9,88.0,2.68,0.11,0.0,0.0
2021-02-10 05:45:00,40.85,88.0,2.88,0.09,0.0,0.0
2021-02-10 06:00:00,40.78,88.0,3.37,0.08,0.0,0.0
2021-02-10 06:15:00,40.91,87.0,3.24,0.06,0.0,0.0
2021-02-10 06:30:00,40.85,87.0,3.33,0.07,0.0,0.0
2021-02-10 06:45:00,40.85,87.0,3.38,0.08,0.0,0.0
2021-02-10 07:00:00,40.9,87.0,3.4,0.08,0.0,0.0
2021-02-10 07:15:00,41.29,86.0,3.3,0.08,0.0,0.0
2021-02-10 07:30:00,41.48,86.0,3.1,0.09,14.133571815185949,14.133571815185949
2021-02-10 07:45:00,41.55,84.0,2.89,0.07,39.956393937136305,39.956393937136305
2021-02-10 08:00:00,42.24,84.0,2.69,0.07,64.80378626539193,64.80378626539193
2021-02-10 08:15:00,43.24,82.0,2.45,0.07,90.08856150694668,90.08856150694668
2021-02-10 08:30:00,44.4,81.0,2.21,0.07,113.5057833199883,113.5057833199883
2021-02-10 08:45:00,45.65,79.0,2.04,0.07,137.46151649072,137.46151649072
2021-02-10 09:00:00,46.7,78.0,2.22,0.07,161.33661958338007,161.33661958338007
2021-02-10 09:15:00,47.81,78.0,2.11,0.09,184.60716976790735,184.60716976790735
2021-02-10 09:30:00,48.9,78.0,2.08,0.12,209.111534540763,209.111534540763
2021-02-10 09:45:00,50.19,77.0,2.11,0.12,228.8389661915392,228.8389661915392
2021-02-10 10:00:00,50.91,77.0,2.15,0.12,245.2942619009886,245.2942619009886
2021-02-10 10:15:00,51.46,76.0,2.22,0.06,247.88298449619572,247.88298449619572
2021-02-10 10:30:00,51.3,76.0,2.23,0.05,257.4281741560162,257.4281741560162
2021-02-10 10:45:00,51.73,76.0,2.46,0.05,270.25311279745495,270.25311279745495
2021-02-10 11:00:00,52.18,75.0,2.68,0.06,286.62471883553803,286.62471883553803
2021-02-10 11:15:00,52.6,76.0,2.89,0.07,296.84990620514066,296.84990620514066
2021-02-10 11:30:00,53.87,73.0,3.3,0.08,316.15703669597616,316.15703669597616
2021-02-10 11:45:00,54.21,73.0,3.59,0.1,328.3572962790177,328.3572962790177
2021-02-10 12:00:00,54.0,74.0,3.72,0.13,336.92832999693553,336.92832999693553
2021-02-10 12:15:00,54.69,74.0,4.03,0.13,340.68207983904585,340.68207983904585
2021-02-10 12:30:00,55.2,72.0,4.02,0.14,345.8571065106597,345.8571065106597
2021-02-10 12:45:00,55.51,72.0,4.23,0.15,347.03014131643783,347.03014131643783
2021-02-10 13:00:00,55.84,72.0,4.29,0.18,348.20398551925314,348.20398551925314
2021-02-10 13:15:00,56.2,71.0,4.34,0.23,350.49459412448164,350.49459412448164
2021-02-10 13:30:00,56.87,70.0,4.11,0.29,344.9338083841426,344.9338083841426
2021-02-10 13:45:00,57.1,69.0,4.06,0.33,338.8218089052439,338.8218089052439
2021-02-10 14:00:00,57.19,69.0,4.07,0.48,324.64801568129434,324.64801568129434
2021-02-10 14:15:00,57.2,70.0,3.95,0.34,313.83871078474954,313.83871078474954
2021-02-10 14:30:00,57.11,70.0,3.92,0.4,299.4116439510874,299.4116439510874
2021-02-10 14:45:00,57.18,70.0,4.06,0.41,284.0717692633723,284.0717692633723
2021-02-10 15:00:00,57.41,69.0,3.89,0.46,264.2869609327548,264.2869609327548
2021-02-10 15:15:00,57.29,70.0,3.82,0.45,242.92430733978966,242.92430733978966
2021-02-10 15:30:00,56.6,72.0,3.69,0.44,217.87274530299223,217.87274530299223
2021-02-10 15:45:00,56.22,73.0,3.66,0.48,190.70081100705858,190.70081100705858
2021-02-10 16:00:00,55.75,74.0,3.47,0.5,160.99945756800295,160.99945756800295
2021-02-10 16:15:00,55.17,76.0,3.19,0.52,129.99710690255574,129.99710690255574
2021-02-10 16:30:00,53.56,78.0,3.1,0.52,100.44238384246276,100.44238384246276
2021-02-10 16:45:00,53.82,78.0,2.7,0.54,69.79033588041577,69.79033588041577
2021-02-10 17:00:00,52.9,80.0,2.48,0.57,38.13307001204492,38.13307001204492
2021-02-10 17:15:00,52.08,82.0,2.31,0.45,10.029760789896935,10.029760789896935
2021-02-10 17:30:00,50.78,86.0,2.21,0.51,0.0,0.0
2021-02-10 17:45:00,49.54,88.0,2.11,0.56,0.0,0.0
2021-02-10 18:00:00,48.87,89.0,1.7,0.54,0.0,0.0
2021-02-10 18:15:00,48.4,90.0,1.71,0.6,0.0,0.0
2021-02-10 18:30:00,47.48,91.0,2.02,0.65,0.0,0.0
2021-02-10 18:45:00,47.15,91.0,2.03,0.69,0.0,0.0
2021-02-10 19:00:00,46.79,91.0,1.97,0.74,0.0,0.0
2021-02-10 19:15:00,46.59,91.0,1.89,0.75,0.0,0.0
2021-02-10 19:30:00,46.61,91.0,1.67,0.75,0.0,0.0
2021-02-10 19:45:00,46.66,90.0,1.82,0.74,0.0,0.0
2021-02-10 20:00:00,46.51,89.0,1.93,0.75,0.0,0.0
2021-02-10 20:15:00,46.42,89.0,2.15,0.76,0.0,0.0
2021-02-10 20:30:00,46.38,88.0,2.4,0.77,0.0,0.0
